File,SHA256,ViewBox,Disposition
assets/icons/tabler/outline/square-letter-r.svg,c91b03063a6d37357d888abc803fc04cd7e9ced814eb59d2f770671b22718549,0 0 24 24,XML VALID — VISUAL REVIEW PENDING
assets/icons/tabler/outline/square-letter-s.svg,759782dac95a1f5eb09057625ae57fed7a548ce6687bab5b31de88bba8864aa0,0 0 24 24,XML VALID — VISUAL REVIEW PENDING
assets/icons/tabler/outline/square-letter-t.svg,74947487f371a2c2a1a26be8a3fc7ed7d288f94338e38cdef59e8192d663ea4a,0 0 24 24,XML VALID — VISUAL REVIEW PENDING
assets/icons/tabler/outline/square-letter-u.svg,7ffbab4c95867774a76858cd8106ccbea3e2400443c3aabcd9d1b731b8d831d2,0 0 24 24,XML VALID — VISUAL REVIEW PENDING
assets/icons/tabler/outline/square-letter-v.svg,6a9300c6ddb58f8a0e3bd5087e7fdada9ebc47a8261358c1e7390c62b91eaa23,0 0 24 24,XML VALID — VISUAL REVIEW PENDING
assets/icons/tabler/outline/square-letter-w.svg,211b0adfa45cfb446970f18d9eebd00d2f1542d6fee3731eebdf5ce22b11fee0,0 0 24 24,XML VALID — VISUAL REVIEW PENDING
assets/icons/tabler/outline/square-letter-x.svg,1d014de1a6e9cf0538fc89933da8fb9326c374fde4da182d528e280cac2e4bac,0 0 24 24,XML VALID — VISUAL REVIEW PENDING
assets/icons/tabler/outline/square-letter-y.svg,42614c5328a6e523176a5c3ab9a94043b5f48464a97c4c3ef656b6d2c348d40c,0 0 24 24,XML VALID — VISUAL REVIEW PENDING
assets/icons/tabler/outline/square-letter-z.svg,23da731ad92a01f24d9c087d8dff7cc3ad0dcfab6fb18d761cc65fec4426c887,0 0 24 24,XML VALID — VISUAL REVIEW PENDING
assets/icons/tabler/outline/square-minus.svg,1378529813fb3e17d21e318a70ecd74c4cd01c9d4554dfa09c25104d378d1d00,0 0 24 24,XML VALID — VISUAL REVIEW PENDING
assets/icons/tabler/outline/square-number-0.svg,8579c7fd04d630e9f5b4a4abd3d0f5f4c575adc987916083f75d86c42c8ec2f7,0 0 24 24,XML VALID — VISUAL REVIEW PENDING
assets/icons/tabler/outline/square-number-1.svg,285f9e37e4cfe97b7a9ad47dd032824684a9f44ead6dd09fd1553b8ca4d3c96e,0 0 24 24,XML VALID — VISUAL REVIEW PENDING
