File,SHA256,ViewBox,Disposition
assets/icons/a-arrow-down.svg,aa61bdb94c92b7f92a2fe503538feccc9486f677bb56d900fafa4463e46170ef,0 0 24 24,XML VALID — VISUAL REVIEW PENDING
assets/icons/a-arrow-up.svg,e52e28516e54dd115c7a7b98ccf8b467ab31d787dd155e88bffff79a6cfc5e63,0 0 24 24,XML VALID — VISUAL REVIEW PENDING
assets/icons/a-large-small.svg,fc15e4b8a1ac64424dc489f87c6a233ddf7fb2a9b97abc6b4475aa0d449ad4e3,0 0 24 24,XML VALID — VISUAL REVIEW PENDING
assets/icons/accessibility.svg,eb419962f59f43f1881ac5cb1db88970ff863f81bc3446f05a01e290ec5d2b08,0 0 24 24,XML VALID — VISUAL REVIEW PENDING
assets/icons/activity-square.svg,91235c51a6f17e575de38a2abe646684b0426e3465c656584dceb05674379494,0 0 24 24,XML VALID — VISUAL REVIEW PENDING
assets/icons/activity.svg,a6d4ce485dcf5a690df22d0e04d7e4ef4d09eb0f159763fa33cea5ae4f058eef,0 0 24 24,XML VALID — VISUAL REVIEW PENDING
assets/icons/air-vent.svg,6df01a3823fdc6ac18ac1a49247c9b687a26a1dea647afefb6ff755489ce28db,0 0 24 24,XML VALID — VISUAL REVIEW PENDING
assets/icons/airplay.svg,7d85258223ff49b5f998b287a99a908bbb7482884f673707cc39a22b8df95499,0 0 24 24,XML VALID — VISUAL REVIEW PENDING
assets/icons/alarm-check.svg,7aa3adba5e0ca42e84a7e88cb25b59e2be791b52c8343d9a9f6c76d86dc01221,0 0 24 24,XML VALID — VISUAL REVIEW PENDING
assets/icons/alarm-clock-check.svg,ca652ca16aaff5950be1f65b48c668563572f1646a332813d8872af7c033768b,0 0 24 24,XML VALID — VISUAL REVIEW PENDING
assets/icons/alarm-clock-minus.svg,1a7b9ff12f326ea5da0d7c7b39247ff4a542a1aa5aca78698d233b43842d85b0,0 0 24 24,XML VALID — VISUAL REVIEW PENDING
assets/icons/alarm-clock-off.svg,b20fe3f7011a5eb267221d3ee05432575d96a1982d02c81c68a6dd68438db613,0 0 24 24,XML VALID — VISUAL REVIEW PENDING
assets/icons/alarm-clock-plus.svg,c76ccdb39e294386087b054e5b2b9428ba46a63ac8b1771472ee88b94da1c7af,0 0 24 24,XML VALID — VISUAL REVIEW PENDING
assets/icons/alarm-clock.svg,cfa9db88416a7bae9f60d0bacddbc4d049d0455e675610591281fab76118cd0d,0 0 24 24,XML VALID — VISUAL REVIEW PENDING
assets/icons/alarm-minus.svg,e7dd943411f29a340fcb18c2d8f43d25697438b859fb24a70b03b6181fb22c19,0 0 24 24,XML VALID — VISUAL REVIEW PENDING
assets/icons/alarm-plus.svg,b252811742391eb3adb5b7bf7f333bba6c353623356d80b41d0ab6491a78634f,0 0 24 24,XML VALID — VISUAL REVIEW PENDING
assets/icons/alarm-smoke.svg,ca01adc58834fcfa4ad85bff287e4915f50b85ef678fa26af0eed4b304bcb50a,0 0 24 24,XML VALID — VISUAL REVIEW PENDING
